"marital","sibs","childs","age","educ","sex","rincome","relig","relig16","year","id"
3,4,1,76,18,1,6500,4,NA,2021,3569
3,2,1,41,14,2,NA,1,NA,2021,3570
1,0,0,31,18,1,25000,4,NA,2021,3571
1,8,2,84,16,1,NA,1,NA,2021,3572
2,2,2,68,14,2,NA,1,NA,2021,3573
5,2,2,30,16,2,25000,1,NA,2021,3574
5,8,2,31,12,2,NA,1,NA,2021,3575
1,6,2,54,14,1,25000,2,NA,2021,3576
1,2,2,78,16,2,NA,4,NA,2021,3577
1,2,2,68,20,1,25000,2,NA,2021,3578
1,2,2,47,12,1,13,4,NA,2021,3579
1,2,2,41,17,2,22500,4,NA,2021,3580
1,2,2,65,16,1,22500,4,NA,2021,3581
5,4,1,31,14,2,NA,4,NA,2021,3583
3,5,0,NA,14,1,25000,1,NA,2021,3584
1,3,0,NA,16,2,NA,2,NA,2021,3586
5,3,0,21,12,1,25000,4,NA,2021,3587
1,1,2,44,18,2,NA,7,NA,2021,3588
4,1,1,54,14,2,25000,1,NA,2021,3589
5,2,0,46,16,1,25000,1,NA,2021,3590
1,2,3,67,13,1,NA,2,NA,2021,3591
5,1,0,50,16,2,25000,2,NA,2021,3592
2,1,0,58,16,2,25000,4,NA,2021,3595
5,2,0,43,12,2,25000,3,NA,2021,3596
1,6,2,56,16,1,25000,1,NA,2021,3597
3,3,4,53,13,1,NA,4,NA,2021,3598
5,7,0,29,17,2,17500,1,NA,2021,3600
3,1,2,52,12,1,12500,4,NA,2021,3602
1,1,2,73,16,1,17500,2,NA,2021,3603
1,6,3,61,20,1,25000,1,NA,2021,3604
1,0,2,44,13,1,25000,1,NA,2021,3605
5,4,2,46,14,2,25000,4,NA,2021,3607
5,3,0,24,15,1,1000,11,NA,2021,3608
5,2,3,35,16,2,25000,1,NA,2021,3609
5,1,2,53,11,2,NA,6,NA,2021,3610
1,1,1,55,16,2,25000,4,NA,2021,3611
3,2,4,47,15,2,17500,4,NA,2021,3612
5,0,0,63,16,2,25000,2,NA,2021,3613
1,12,1,27,13,2,NA,4,NA,2021,3614
1,1,1,47,13,2,12500,1,NA,2021,3615
1,3,3,80,14,1,NA,4,NA,2021,3616
3,4,0,68,16,2,13,1,NA,2021,3617
1,2,NA,59,18,2,NA,1,NA,2021,3618
3,1,8,67,12,2,3500,1,NA,2021,3619
1,1,1,34,18,1,9000,4,NA,2021,3620
5,1,1,66,18,2,25000,4,NA,2021,3621
5,1,0,26,13,1,25000,3,NA,2021,3623
5,2,0,24,NA,1,1000,5,NA,2021,3624
2,11,2,69,3,2,NA,2,NA,2021,3625
1,9,NA,NA,12,2,13,2,NA,2021,3626
1,1,2,NA,18,2,NA,1,NA,2021,3627
1,3,1,65,16,1,25000,4,NA,2021,3628
1,10,0,53,12,1,25000,2,NA,2021,3629
1,3,6,55,14,2,25000,1,NA,2021,3630
1,1,2,72,16,2,NA,1,NA,2021,3631
1,4,2,68,12,2,25000,1,NA,2021,3632
3,2,1,44,16,1,NA,4,NA,2021,3634
5,3,0,28,17,2,25000,2,NA,2021,3635
5,4,2,43,12,2,13,1,NA,2021,3636
5,1,0,29,14,2,25000,2,NA,2021,3637
1,1,0,31,17,1,25000,1,NA,2021,3638
3,8,3,54,13,2,25000,1,NA,2021,3639
5,3,0,61,16,1,NA,2,NA,2021,3641
3,1,4,69,12,1,25000,9,NA,2021,3642
1,4,1,39,16,1,25000,6,NA,2021,3643
5,3,0,39,16,1,NA,11,NA,2021,3644
5,1,0,59,16,1,25000,1,NA,2021,3645
3,4,3,66,16,2,25000,2,NA,2021,3646
1,2,3,51,18,2,25000,4,NA,2021,3647
5,6,0,32,13,2,NA,4,NA,2021,3648
3,4,3,59,14,2,25000,2,NA,2021,3649
1,9,1,81,12,2,NA,2,NA,2021,3650
3,4,4,67,18,1,13,2,NA,2021,3651
1,2,3,NA,16,2,NA,11,NA,2021,3652
5,1,0,29,13,1,25000,4,NA,2021,3653
3,2,2,72,14,2,NA,4,NA,2021,3656
5,1,0,50,16,2,NA,2,NA,2021,3657
5,5,0,35,12,1,17500,4,NA,2021,3658
1,2,3,63,16,1,13,1,NA,2021,3659
1,4,4,NA,18,NA,25000,11,NA,2021,3660
1,5,3,NA,16,1,NA,1,NA,2021,3661
3,4,1,61,12,1,25000,1,NA,2021,3662
3,2,0,69,14,2,NA,2,NA,2021,3663
1,1,1,47,16,2,25000,2,NA,2021,3664
1,2,2,46,12,2,25000,2,NA,2021,3666
2,2,2,74,16,1,NA,4,NA,2021,3667
1,3,NA,63,14,1,NA,1,NA,2021,3668
1,12,5,34,15,2,NA,1,NA,2021,3670
2,12,3,77,8,1,NA,2,NA,2021,3672
1,3,3,NA,18,2,NA,2,NA,2021,3673
5,1,0,30,15,1,25000,4,NA,2021,3674
3,4,2,58,10,2,NA,4,NA,2021,3675
1,1,2,52,18,1,25000,1,NA,2021,3676
5,1,0,27,18,2,25000,5,NA,2021,3677
1,5,2,52,19,1,25000,1,NA,2021,3678
5,1,0,77,19,1,NA,4,NA,2021,3679
1,4,0,51,20,2,25000,1,NA,2021,3680
5,0,0,23,16,2,12500,2,NA,2021,3681
1,1,0,29,16,2,NA,2,NA,2021,3684
2,4,4,64,12,2,25000,1,NA,2021,3686
1,3,2,47,13,2,25000,4,NA,2021,3687
1,1,2,43,16,1,25000,4,NA,2021,3688
1,1,2,44,17,2,25000,4,NA,2021,3689
3,1,1,72,17,1,25000,1,NA,2021,3690
1,1,1,56,19,1,25000,4,NA,2021,3691
1,2,2,61,20,1,25000,4,NA,2021,3692
5,5,1,67,16,1,5500,2,NA,2021,3693
1,2,2,39,16,2,12500,4,NA,2021,3694
1,3,3,70,19,1,NA,4,NA,2021,3695
3,4,0,39,16,1,25000,4,NA,2021,3696
5,2,3,43,14,2,12500,1,NA,2021,3698
1,10,6,57,12,2,NA,1,NA,2021,3700
1,4,4,69,12,2,13,1,NA,2021,3701
1,2,2,63,16,1,25000,1,NA,2021,3702
1,4,1,30,14,1,25000,2,NA,2021,3703
1,6,1,46,15,2,25000,2,NA,2021,3704
1,8,2,59,18,2,25000,1,NA,2021,3705
1,4,0,35,17,2,NA,4,NA,2021,3706
4,8,2,61,12,2,NA,1,NA,2021,3707
2,3,1,82,16,2,NA,4,NA,2021,3708
3,0,2,50,14,1,25000,4,NA,2021,3709
3,1,2,47,20,2,25000,4,NA,2021,3710
1,7,6,60,12,2,22500,1,NA,2021,3711
5,2,0,28,16,1,25000,4,NA,2021,3712
1,3,0,30,14,2,25000,1,NA,2021,3713
1,2,2,33,17,1,25000,1,NA,2021,3714
1,2,3,NA,12,1,NA,1,NA,2021,3715
4,9,0,24,14,2,25000,11,NA,2021,3717
1,1,2,68,14,1,12500,2,NA,2021,3718
5,2,1,42,17,2,25000,11,NA,2021,3719
3,3,3,63,12,1,NA,1,NA,2021,3721
5,2,2,37,12,2,NA,4,NA,2021,3724
2,6,1,77,12,2,NA,1,NA,2021,3725
5,9,4,77,6,2,2000,1,NA,2021,3726
1,2,3,61,12,2,NA,2,NA,2021,3727
1,1,2,73,16,1,NA,1,NA,2021,3728
5,4,0,33,15,2,25000,2,NA,2021,3729
5,4,1,30,18,2,12500,10,NA,2021,3730
1,2,2,NA,16,2,25000,4,NA,2021,3731
1,3,2,77,12,1,25000,1,NA,2021,3732
1,4,3,56,12,2,NA,1,NA,2021,3733
5,3,4,35,9,2,NA,4,NA,2021,3734
1,2,2,44,16,2,NA,2,NA,2021,3735
1,1,0,30,16,2,25000,4,NA,2021,3736
3,6,2,70,13,2,NA,1,NA,2021,3737
5,2,0,20,10,1,NA,2,NA,2021,3738
5,6,1,78,8,2,17500,2,NA,2021,3739
1,6,0,29,13,1,25000,2,NA,2021,3740
4,2,4,27,12,2,12500,1,NA,2021,3741
1,4,1,45,17,1,25000,2,NA,2021,3742
5,5,0,24,16,1,NA,2,NA,2021,3743
3,6,1,44,13,1,NA,1,NA,2021,3745
1,2,4,75,13,2,5500,1,NA,2021,3746
1,6,2,59,20,1,25000,1,NA,2021,3747
5,2,0,71,13,2,NA,1,NA,2021,3748
2,4,2,55,11,2,7500,1,NA,2021,3749
1,3,1,29,12,2,12500,4,NA,2021,3750
1,1,1,NA,18,2,25000,4,NA,2021,3751
5,2,0,32,16,1,25000,4,NA,2021,3752
1,1,0,43,16,1,25000,4,NA,2021,3753
1,5,6,42,13,2,3500,1,NA,2021,3754
1,4,2,67,13,2,NA,2,NA,2021,3755
1,3,4,54,14,1,25000,2,NA,2021,3756
1,6,0,44,18,2,25000,1,NA,2021,3757
1,9,0,29,16,1,25000,1,NA,2021,3758
5,4,0,67,18,2,9000,1,NA,2021,3759
1,1,4,74,16,2,NA,1,NA,2021,3760
5,7,0,23,11,2,NA,4,NA,2021,3761
5,1,0,22,15,1,NA,4,NA,2021,3762
1,0,1,38,12,1,25000,2,NA,2021,3764
3,0,1,51,16,1,13,2,NA,2021,3765
5,2,0,35,14,2,NA,2,NA,2021,3766
3,1,0,40,16,2,25000,3,NA,2021,3767
5,2,0,79,18,2,NA,2,NA,2021,3768
1,1,1,41,17,2,12500,2,NA,2021,3769
1,4,5,43,16,2,NA,1,NA,2021,3771
1,9,6,84,15,1,NA,1,NA,2021,3772
1,4,6,41,16,2,3500,4,NA,2021,3773
5,1,0,42,12,2,25000,1,NA,2021,3774
1,5,3,37,13,1,25000,1,NA,2021,3776
1,2,6,85,13,1,NA,1,NA,2021,3777
3,6,3,56,14,2,25000,2,NA,2021,3779
1,1,1,NA,13,1,25000,4,NA,2021,3780
5,1,0,NA,NA,NA,NA,NA,NA,2021,3781
5,1,0,68,12,2,25000,1,NA,2021,3782
1,1,3,51,16,2,22500,1,NA,2021,3783
1,2,2,47,14,2,NA,NA,NA,2021,3784
1,1,3,71,12,1,NA,1,NA,2021,3786
1,2,2,55,16,2,25000,2,NA,2021,3787
3,3,3,41,15,2,25000,1,NA,2021,3788
1,3,2,63,12,2,25000,1,NA,2021,3789
1,0,2,41,18,1,25000,4,NA,2021,3790
1,2,4,40,16,1,25000,1,NA,2021,3791
5,4,0,24,18,1,17500,4,NA,2021,3792
1,2,2,57,17,1,25000,2,NA,2021,3793
5,6,2,44,17,1,25000,1,NA,2021,3795
1,1,0,33,20,2,25000,4,NA,2021,3796
4,3,1,45,12,1,25000,4,NA,2021,3797
3,2,7,53,14,1,17500,1,NA,2021,3798
5,0,0,23,16,2,NA,1,NA,2021,3799
3,32,2,38,11,2,NA,1,NA,2021,3800
1,4,4,59,16,2,12500,1,NA,2021,3801
5,1,0,NA,16,NA,NA,4,NA,2021,3803
1,2,3,52,16,1,25000,2,NA,2021,3804
5,1,0,26,17,2,6500,1,NA,2021,3805
5,2,0,57,15,2,25000,4,NA,2021,3806
3,4,5,74,16,1,NA,1,NA,2021,3807
1,0,1,50,18,2,25000,1,NA,2021,3808
2,4,2,82,14,2,NA,1,NA,2021,3809
1,5,4,78,18,1,25000,1,NA,2021,3810
5,2,0,38,14,1,25000,1,NA,2021,3811
3,0,2,64,15,2,12500,1,NA,2021,3812
1,2,2,49,16,2,25000,1,NA,2021,3813
1,3,1,78,12,1,25000,2,NA,2021,3814
3,4,1,85,14,2,NA,2,NA,2021,3815
5,3,0,21,NA,1,NA,1,NA,2021,3816
5,1,0,26,16,2,25000,10,NA,2021,3817
1,7,2,65,16,1,25000,11,NA,2021,3818
2,1,1,66,14,2,25000,4,NA,2021,3819
1,6,8,NA,15,1,NA,2,NA,2021,3820
1,2,0,36,15,1,22500,4,NA,2021,3821
5,4,0,28,12,2,2000,5,NA,2021,3822
3,3,2,53,16,2,17500,1,NA,2021,3823
5,1,0,44,16,2,22500,1,NA,2021,3824
5,1,1,44,20,2,25000,11,NA,2021,3825
2,5,NA,44,14,NA,22500,4,NA,2021,3826
5,1,0,39,16,1,25000,2,NA,2021,3827
3,1,6,55,16,1,25000,6,NA,2021,3829
5,NA,0,64,12,1,NA,NA,NA,2021,3830
2,1,0,71,14,2,NA,2,NA,2021,3831
1,3,3,68,12,1,25000,2,NA,2021,3832
1,2,0,61,16,2,13,1,NA,2021,3834
2,1,4,79,12,2,NA,2,NA,2021,3835
1,5,2,56,16,1,25000,4,NA,2021,3836
5,2,0,25,16,2,25000,3,NA,2021,3837
3,2,3,57,13,1,25000,4,NA,2021,3838
2,1,4,81,12,2,NA,2,NA,2021,3839
5,1,0,50,14,1,NA,1,NA,2021,3840
1,9,3,67,12,2,NA,2,NA,2021,3841
1,6,2,65,15,2,NA,2,NA,2021,3842
5,1,0,30,16,2,25000,7,NA,2021,3843
1,2,3,69,13,2,NA,1,NA,2021,3844
5,2,3,46,16,2,22500,1,NA,2021,3845
1,2,5,42,12,1,NA,4,NA,2021,3846
2,2,2,83,12,2,NA,2,NA,2021,3847
1,3,2,75,14,1,22500,1,NA,2021,3848
1,3,1,51,16,1,13,4,NA,2021,3849
1,5,4,58,12,2,5500,1,NA,2021,3850
5,2,0,59,13,1,25000,4,NA,2021,3851
1,2,3,69,16,1,NA,NA,NA,2021,3852
1,3,0,31,16,1,25000,1,NA,2021,3853
5,1,0,56,12,2,25000,1,NA,2021,3854
2,4,2,85,16,1,NA,1,NA,2021,3855
1,3,2,60,15,1,25000,4,NA,2021,3856
1,3,2,33,12,2,25000,1,NA,2021,3857
1,3,1,62,13,1,25000,1,NA,2021,3858
5,1,0,26,16,2,25000,4,NA,2021,3859
1,1,2,47,18,2,25000,1,NA,2021,3860
3,3,0,69,16,2,25000,1,NA,2021,3861
1,5,2,41,14,2,25000,1,NA,2021,3862
5,1,1,41,12,2,NA,4,NA,2021,3863
1,1,0,50,19,2,13,4,NA,2021,3864
5,1,0,32,17,2,25000,1,NA,2021,3865
4,NA,NA,27,12,1,NA,4,NA,2021,3866
4,NA,2,64,18,1,NA,11,NA,2021,3867
3,2,1,78,18,2,25000,4,NA,2021,3868
1,5,3,59,12,1,17500,11,NA,2021,3869
5,2,0,58,12,1,25000,1,NA,2021,3871
5,0,4,52,12,2,NA,4,NA,2021,3874
1,1,2,67,18,2,25000,1,NA,2021,3875
2,7,2,71,18,2,NA,1,NA,2021,3876
1,2,2,NA,18,1,NA,11,NA,2021,3877
5,2,0,19,12,1,12500,4,NA,2021,3878
5,5,0,55,6,1,NA,2,NA,2021,3879
5,3,2,30,14,2,25000,4,NA,2021,3880
2,3,1,73,12,2,NA,2,NA,2021,3881
3,1,4,NA,NA,NA,NA,NA,NA,2021,3882
3,9,0,77,20,2,3500,2,NA,2021,3883
1,1,2,65,16,2,25000,4,NA,2021,3884
5,1,0,69,16,1,NA,4,NA,2021,3885
5,3,0,52,16,1,25000,2,NA,2021,3886
5,0,0,42,17,1,13,4,NA,2021,3889
1,1,1,NA,17,2,NA,6,NA,2021,3890
2,0,1,89,19,2,NA,2,NA,2021,3891
5,0,0,25,12,1,25000,4,NA,2021,3892
5,3,5,NA,12,NA,12500,1,NA,2021,3893
3,1,2,64,14,1,25000,1,NA,2021,3894
1,8,4,61,18,1,25000,2,NA,2021,3895
2,2,0,65,16,1,22500,5,NA,2021,3896
5,3,0,71,18,2,NA,1,NA,2021,3897
1,0,1,75,9,1,NA,1,NA,2021,3899
3,8,1,70,14,1,NA,4,NA,2021,3901
5,8,3,61,13,1,NA,1,NA,2021,3902
3,4,4,49,12,2,NA,2,NA,2021,3904
1,1,3,NA,14,2,NA,4,NA,2021,3905
3,5,0,43,12,2,NA,2,NA,2021,3906
4,0,3,NA,NA,2,NA,4,NA,2021,3907
5,4,0,39,16,2,25000,4,NA,2021,3908
1,8,4,NA,12,2,25000,2,NA,2021,3909
1,3,2,75,12,1,NA,2,NA,2021,3910
1,5,5,71,15,1,NA,5,NA,2021,3911
2,3,4,84,16,2,NA,3,NA,2021,3912
3,2,0,80,6,2,25000,2,NA,2021,3913
5,12,2,62,14,2,25000,4,NA,2021,3914
2,NA,2,NA,16,2,NA,1,NA,2021,3915
1,0,1,36,16,2,25000,4,NA,2021,3916
3,3,0,61,14,2,NA,1,NA,2021,3917
1,2,3,NA,20,2,NA,1,NA,2021,3918
1,1,0,34,16,2,25000,4,NA,2021,3919
1,6,4,72,17,2,NA,2,NA,2021,3920
2,3,1,67,17,2,2000,2,NA,2021,3921
3,2,NA,NA,18,2,13,2,NA,2021,3922
5,3,2,64,14,NA,NA,NA,NA,2021,3923
1,2,2,81,12,1,6500,1,NA,2021,3924
3,3,1,69,20,2,NA,1,NA,2021,3925
1,6,3,63,10,2,25000,4,NA,2021,3926
3,6,2,62,16,2,1000,4,NA,2021,3928
1,2,3,37,14,2,25000,11,NA,2021,3929
1,13,2,43,15,2,NA,2,NA,2021,3930
1,9,5,68,18,1,25000,1,NA,2021,3932
2,1,0,72,16,2,NA,NA,NA,2021,3934
5,2,0,76,16,1,25000,2,NA,2021,3935
5,3,0,24,16,2,25000,2,NA,2021,3936
3,9,2,70,13,2,NA,1,NA,2021,3937
3,5,1,74,19,2,NA,3,NA,2021,3938
5,7,0,33,15,1,25000,4,NA,2021,3939
2,3,0,59,19,2,25000,1,NA,2021,3940
5,3,0,28,15,2,22500,4,NA,2021,3943
5,5,0,NA,16,2,NA,2,NA,2021,3944
5,1,0,29,16,1,25000,1,NA,2021,3945
5,2,0,61,16,2,12500,5,NA,2021,3946
5,2,0,31,17,1,25000,13,NA,2021,3947
3,12,0,28,0,2,2000,2,NA,2021,3948
1,6,1,67,20,2,13,3,NA,2021,3949
1,5,3,56,19,1,25000,2,NA,2021,3950
2,1,1,74,16,1,NA,4,NA,2021,3951
2,4,3,63,14,2,NA,1,NA,2021,3952
1,2,3,77,18,1,NA,1,NA,2021,3953
5,2,0,64,13,1,22500,4,NA,2021,3954
1,1,2,69,13,1,NA,4,NA,2021,3955
1,2,1,58,16,2,6500,1,NA,2021,3956
3,2,0,48,16,1,25000,4,NA,2021,3957
3,3,4,62,12,1,NA,4,NA,2021,3958
3,2,2,37,13,2,25000,4,NA,2021,3959
3,5,2,64,17,2,NA,1,NA,2021,3962
1,1,2,39,16,1,25000,4,NA,2021,3963
1,3,4,70,18,1,NA,2,NA,2021,3964
1,2,2,NA,12,2,NA,2,NA,2021,3965
1,3,6,52,20,1,13,1,NA,2021,3966
2,2,2,86,12,2,NA,1,NA,2021,3968
1,3,2,NA,NA,NA,NA,NA,NA,2021,3969
2,2,3,78,14,2,NA,1,NA,2021,3970
3,1,0,48,12,2,25000,1,NA,2021,3972
2,2,3,72,20,1,NA,4,NA,2021,3973
1,2,3,70,14,2,25000,1,NA,2021,3974
1,3,2,NA,16,1,13,4,NA,2021,3975
1,4,2,51,16,2,25000,4,NA,2021,3976
1,1,2,49,12,1,25000,4,NA,2021,3977
5,2,0,22,12,2,13,4,NA,2021,3978
1,3,1,55,12,1,25000,2,NA,2021,3979
4,6,2,37,16,2,17500,2,NA,2021,3980
3,5,1,66,12,2,17500,4,NA,2021,3981
1,3,2,39,16,2,25000,2,NA,2021,3982
2,1,2,69,17,2,NA,1,NA,2021,3983
1,1,2,55,12,1,25000,2,NA,2021,3985
1,5,2,28,16,2,25000,1,NA,2021,3986
1,1,1,36,16,1,25000,4,NA,2021,3988
1,2,1,74,16,1,NA,2,NA,2021,3989
1,3,1,63,18,1,25000,1,NA,2021,3990
1,2,2,84,18,2,NA,1,NA,2021,3992
1,2,2,42,12,1,25000,4,NA,2021,3993
1,4,2,52,17,1,25000,1,NA,2021,3995
5,NA,1,31,13,1,22500,4,NA,2021,3996
2,3,3,39,12,1,25000,4,NA,2021,3997
1,1,0,65,17,1,NA,6,NA,2021,3998
1,1,1,22,14,1,22500,2,NA,2021,3999
1,1,2,52,16,1,13,2,NA,2021,4000
1,2,3,62,15,2,NA,1,NA,2021,4001
1,2,4,31,18,2,25000,1,NA,2021,4002
1,1,2,78,17,1,NA,2,NA,2021,4003
3,3,2,75,10,2,NA,1,NA,2021,4004
3,2,2,55,12,1,25000,2,NA,2021,4005
1,3,0,54,18,2,25000,11,NA,2021,4006
1,2,1,27,16,2,25000,4,NA,2021,4007
1,3,2,29,15,2,NA,4,NA,2021,4008
2,5,3,81,10,2,NA,1,NA,2021,4009
2,2,2,70,12,2,NA,1,NA,2021,4010
1,1,0,44,20,1,NA,4,NA,2021,4011
3,6,1,32,15,2,25000,4,NA,2021,4012
3,3,0,52,13,1,NA,1,NA,2021,4013
1,2,2,53,14,1,25000,4,NA,2021,4014
1,2,4,61,20,1,13,1,NA,2021,4015
5,3,0,19,12,1,NA,1,NA,2021,4016
1,3,2,33,16,2,25000,2,NA,2021,4018
3,4,2,NA,12,2,NA,1,NA,2021,4019
1,2,2,67,16,1,13,7,NA,2021,4020
1,1,4,55,16,1,25000,1,NA,2021,4021
5,2,1,43,11,2,NA,1,NA,2021,4022
1,2,2,69,13,1,25000,2,NA,2021,4023
1,1,2,24,12,2,25000,1,NA,2021,4024
1,1,5,NA,NA,NA,NA,NA,NA,2021,4025
2,2,4,84,16,1,NA,1,NA,2021,4026
3,4,6,58,16,1,25000,2,NA,2021,4027
2,1,5,73,14,1,NA,1,NA,2021,4028
2,7,2,68,14,2,NA,1,NA,2021,4029
1,2,3,63,18,2,25000,6,NA,2021,4031
1,2,2,75,14,2,6500,1,NA,2021,4033
5,NA,NA,NA,NA,NA,NA,4,NA,2021,4034
1,6,2,59,16,1,13,1,NA,2021,4035
1,5,2,73,12,2,17500,2,NA,2021,4036
1,7,1,68,12,2,NA,1,NA,2021,4038
1,2,2,51,18,2,NA,2,NA,2021,4039
5,1,0,31,NA,2,NA,1,NA,2021,4040
1,7,7,62,12,2,NA,1,NA,2021,4042
1,10,3,37,14,1,25000,4,NA,2021,4043
5,1,2,NA,12,NA,NA,NA,NA,2021,4045
1,2,3,62,12,2,NA,1,NA,2021,4046
1,11,3,62,12,1,22500,2,NA,2021,4047
3,2,2,55,12,2,NA,4,NA,2021,4049
3,3,3,52,14,1,25000,4,NA,2021,4050
5,0,0,27,12,1,17500,1,NA,2021,4051
1,3,2,57,16,1,25000,4,NA,2021,4052
5,3,8,NA,12,1,NA,1,NA,2021,4053
3,7,2,45,16,1,22500,1,NA,2021,4055
1,1,1,55,13,2,25000,2,NA,2021,4056
5,1,0,21,16,2,NA,2,NA,2021,4057
5,4,0,68,18,1,25000,1,NA,2021,4058
1,1,0,71,16,1,25000,2,NA,2021,4059
1,1,1,60,18,1,13,4,NA,2021,4060
3,1,3,NA,12,1,25000,4,NA,2021,4061
1,2,0,45,20,1,25000,1,NA,2021,4062
5,3,0,25,16,2,NA,4,NA,2021,4064
5,NA,0,61,16,2,NA,1,NA,2021,4066
5,3,1,NA,15,1,NA,11,NA,2021,4068
5,1,0,42,19,2,25000,11,NA,2021,4069
1,2,0,48,15,1,25000,1,NA,2021,4070
2,1,3,74,16,1,NA,1,NA,2021,4071
5,1,0,25,12,2,25000,4,NA,2021,4072
1,4,3,53,12,1,NA,2,NA,2021,4073
2,4,2,69,17,2,NA,4,NA,2021,4074
1,1,3,78,16,2,NA,1,NA,2021,4076
1,2,4,36,10,1,NA,4,NA,2021,4077
1,0,2,57,14,2,NA,4,NA,2021,4078
5,12,7,37,13,2,NA,2,NA,2021,4079
1,3,2,45,12,2,2000,1,NA,2021,4080
5,4,1,38,16,2,25000,2,NA,2021,4081
1,5,1,49,15,1,25000,2,NA,2021,4082
1,1,1,62,16,2,25000,1,NA,2021,4083
1,3,2,74,16,1,NA,2,NA,2021,4084
5,1,0,29,16,2,17500,4,NA,2021,4085
2,1,0,NA,12,2,NA,1,NA,2021,4086
5,5,2,35,13,2,2000,4,NA,2021,4087
1,2,3,29,15,2,25000,1,NA,2021,4088
1,3,4,34,18,2,NA,1,NA,2021,4089
1,1,3,69,16,2,NA,1,NA,2021,4090
5,0,0,74,14,2,NA,1,NA,2021,4091
5,6,3,NA,NA,NA,NA,1,NA,2021,4092
5,3,NA,74,12,1,25000,13,NA,2021,4093
5,6,1,21,13,2,NA,4,NA,2021,4094
3,2,2,57,13,1,25000,1,NA,2021,4095
5,3,0,33,13,1,25000,4,NA,2021,4096
1,13,0,67,8,1,1000,4,NA,2021,4097
1,3,6,53,17,1,25000,11,NA,2021,4098
1,2,2,57,18,2,NA,1,NA,2021,4100
1,3,3,69,18,2,12500,1,NA,2021,4101
1,1,2,67,12,2,NA,4,NA,2021,4102
1,5,0,22,12,1,25000,1,NA,2021,4103
3,1,2,50,14,2,25000,1,NA,2021,4105
3,0,1,57,16,1,25000,4,NA,2021,4106
3,3,2,44,12,1,25000,1,NA,2021,4107
3,3,1,44,16,2,25000,4,NA,2021,4108
1,2,2,37,16,1,25000,2,NA,2021,4109
1,2,0,54,12,2,25000,13,NA,2021,4110
1,2,0,NA,NA,NA,NA,NA,NA,2021,4111
3,4,3,56,16,2,25000,11,NA,2021,4112
5,1,2,34,12,1,17500,4,NA,2021,4113
4,11,3,NA,10,2,NA,1,NA,2021,4114
3,1,0,49,18,2,25000,4,NA,2021,4116
1,3,2,53,16,1,25000,1,NA,2021,4117
3,2,2,47,16,2,25000,1,NA,2021,4118
4,3,4,65,12,2,25000,6,NA,2021,4120
1,1,1,42,16,1,25000,6,NA,2021,4121
1,11,2,31,18,2,25000,4,NA,2021,4122
5,NA,NA,46,12,2,NA,4,NA,2021,4123
1,6,3,36,9,2,NA,2,NA,2021,4124
1,1,2,53,16,2,25000,1,NA,2021,4125
1,7,2,47,14,2,25000,1,NA,2021,4126
3,1,0,40,NA,2,NA,4,NA,2021,4127
1,4,2,NA,12,1,25000,1,NA,2021,4128
5,5,0,28,16,2,NA,4,NA,2021,4129
1,2,2,36,16,1,25000,1,NA,2021,4130
1,3,2,54,12,2,22500,1,NA,2021,4132
5,1,1,61,12,2,1000,1,NA,2021,4134
5,2,0,23,15,2,9000,4,NA,2021,4135
3,5,2,32,5,2,NA,1,NA,2021,4136
5,0,0,34,18,1,25000,4,NA,2021,4137
1,2,0,41,20,2,25000,1,NA,2021,4138
5,2,0,45,16,1,25000,1,NA,2021,4139
3,1,1,NA,12,2,25000,1,NA,2021,4140
1,8,1,20,12,2,17500,1,NA,2021,4141
3,7,2,61,14,2,NA,NA,NA,2021,4142
1,2,2,43,16,2,25000,1,NA,2021,4143
4,1,1,62,19,1,25000,1,NA,2021,4144
1,5,3,45,12,1,NA,4,NA,2021,4145
1,9,3,43,12,2,2000,1,NA,2021,4146
1,2,1,71,12,2,NA,1,NA,2021,4147
1,2,0,37,16,1,25000,4,NA,2021,4148
1,4,0,NA,12,1,25000,NA,NA,2021,4149
1,1,2,46,16,1,25000,1,NA,2021,4150
3,1,0,34,14,1,NA,4,NA,2021,4151
1,4,2,66,12,1,NA,4,NA,2021,4152
1,2,1,NA,14,1,NA,4,NA,2021,4153
1,3,1,70,20,1,12500,1,NA,2021,4154
1,2,0,19,12,1,NA,2,NA,2021,4155
5,1,0,27,16,1,25000,1,NA,2021,4156
5,2,0,43,14,1,25000,1,NA,2021,4157
1,1,0,30,14,1,22500,2,NA,2021,4158
1,1,3,38,11,2,25000,1,NA,2021,4159
1,5,1,44,15,2,25000,1,NA,2021,4160
5,2,0,38,16,2,NA,4,NA,2021,4161
1,0,3,69,14,1,NA,1,NA,2021,4162
5,5,0,24,18,2,NA,4,NA,2021,4163
1,1,2,82,20,1,NA,2,NA,2021,4164
1,1,3,51,18,1,13,1,NA,2021,4165
1,2,2,80,16,1,NA,1,NA,2021,4166
1,0,2,64,14,2,NA,1,NA,2021,4167
3,1,3,46,14,1,13,2,NA,2021,4168
1,0,2,61,19,1,25000,4,NA,2021,4169
1,0,2,57,18,2,25000,2,NA,2021,4170
1,1,3,33,12,2,25000,4,NA,2021,4171
5,1,1,34,16,2,25000,4,NA,2021,4172
1,4,3,39,16,1,25000,2,NA,2021,4173
3,2,1,72,17,2,NA,4,NA,2021,4174
5,4,0,25,14,1,17500,4,NA,2021,4175
